4.46623999999997	7.759999999999978	9.110399999999958	4.46623999999997	1.4662399999999736	
14.11039999999996	14.11039999999996	25.18399999999995	4.46623999999997	11.110399999999968	
25.18399999999995	43.63999999999995	14.11039999999996	9.110399999999958	22.183999999999944	
14.110399993348736	14.110399970699497	14.110399894887351	25.18399999999995	11.110399991804892	
4.466239999990585	14.59999999999997	7.759999999999978	7.759999999999978	1.4662399999227254	
0.0	0.0	0.0	0.0	0.0	
25.18399999999995	28.399999999999956	43.63999999999995	43.63999999999995	74.39999999999993	
0.0	0.0	0.0	0.0	0.0	
7.759999999999978	14.59999999999997	25.999999999999968	14.59999999999997	4.759999999999979	
25.999999999999968	25.999999999999968	28.399999999999956	14.59999999999997	44.99999999999998	
43.63999995635977	28.39999997266056	48.999999999999964	25.999999952652967	45.999999970792	
0.0	0.0	0.0	0.0	0.0	
